Id,UnitsPerBox,BoxType
75603,NULL,NULL
75606,NULL,NULL
75609,NULL,NULL
75611,NULL,NULL
75612,NULL,NULL
75613,NULL,NULL
75614,NULL,NULL
75616,NULL,NULL
75619,NULL,NULL
75620,NULL,NULL
75621,NULL,NULL
75622,NULL,NULL
75623,NULL,NULL
75624,NULL,NULL
75625,NULL,NULL
75626,NULL,NULL
75627,NULL,NULL
75628,NULL,NULL
75629,NULL,NULL
75631,NULL,2
75632,NULL,NULL
75633,NULL,NULL
75635,NULL,NULL
75636,NULL,NULL
75637,NULL,NULL
75639,NULL,2
75641,NULL,NULL
75645,NULL,2
75646,NULL,NULL
75647,NULL,2
75648,NULL,2
75649,NULL,NULL
75650,NULL,2
75651,NULL,NULL
75652,NULL,NULL
75653,NULL,NULL
75654,NULL,2
75655,NULL,NULL
75656,NULL,NULL
75659,NULL,NULL
75660,NULL,NULL
75661,NULL,2
75662,NULL,NULL
75664,NULL,2
75667,NULL,NULL
75668,NULL,2
75669,NULL,NULL
75670,NULL,NULL
75671,NULL,2
75672,NULL,2
75673,NULL,NULL
75674,NULL,NULL
75675,NULL,NULL
75676,NULL,NULL
75677,NULL,NULL
75678,NULL,NULL
75679,NULL,NULL
75680,NULL,NULL
75681,NULL,NULL
75682,NULL,NULL
75683,NULL,NULL
75684,NULL,NULL
75685,NULL,NULL
75687,NULL,NULL
75689,NULL,2
75691,NULL,2
75693,NULL,NULL
75694,NULL,NULL
75695,NULL,NULL
75696,NULL,NULL
75697,NULL,NULL
75698,NULL,2
75699,NULL,NULL
75700,NULL,NULL
75701,NULL,2
75702,NULL,NULL
75703,NULL,NULL
75704,NULL,NULL
75705,NULL,NULL
75706,NULL,NULL
75707,NULL,NULL
75708,NULL,NULL
75709,NULL,2
75710,NULL,NULL
75711,NULL,NULL
75712,NULL,NULL
75713,NULL,NULL
75714,NULL,NULL
75715,NULL,NULL
75716,NULL,NULL
75717,NULL,2
75718,NULL,NULL
75719,NULL,2
75720,NULL,NULL
75722,NULL,NULL
75723,NULL,NULL
75724,NULL,NULL
75725,NULL,NULL
75726,NULL,NULL
75727,NULL,NULL
75728,NULL,NULL
75729,NULL,NULL
75731,NULL,NULL
75732,NULL,2
75733,NULL,NULL
75734,NULL,NULL
75735,NULL,NULL
75736,NULL,NULL
75737,NULL,NULL
75738,NULL,2
75739,NULL,NULL
75740,NULL,NULL
75741,NULL,NULL
75742,NULL,2
75743,NULL,NULL
75744,NULL,NULL
75745,NULL,NULL
75746,NULL,NULL
75747,NULL,NULL
75748,NULL,2
75749,NULL,2
75750,NULL,2
75751,NULL,NULL
75752,NULL,2
75753,NULL,NULL
75754,NULL,NULL
75755,NULL,2
75756,NULL,2
75757,NULL,NULL
75758,NULL,NULL
75759,NULL,2
75760,NULL,2
75761,NULL,2
75762,NULL,2
75763,NULL,NULL
75764,NULL,NULL
75765,NULL,2
75766,NULL,NULL
75767,NULL,2
75768,NULL,2
75769,NULL,2
75770,NULL,2
75771,NULL,NULL
75772,NULL,NULL
75773,NULL,2
75774,NULL,NULL
75775,NULL,2
75776,NULL,2
75777,NULL,NULL
75778,NULL,NULL
75779,NULL,NULL
75780,NULL,2
75781,NULL,2
75782,NULL,2
75783,NULL,2
75784,NULL,2
75785,NULL,2
75786,NULL,2
75787,NULL,NULL
75788,NULL,2
75789,NULL,2
75790,NULL,NULL
75791,NULL,NULL
75792,NULL,2
75793,NULL,2
75794,NULL,2
75795,NULL,2
75796,NULL,2
75797,NULL,2
75798,NULL,NULL
75799,NULL,2
75800,NULL,NULL
75801,NULL,NULL
75802,NULL,2
75803,NULL,2
75804,NULL,2
75805,NULL,2
75806,NULL,2
75807,NULL,NULL
75808,NULL,2
75809,NULL,2
75810,NULL,NULL
75811,NULL,2
75812,NULL,NULL
75813,NULL,NULL
75814,NULL,2
75815,NULL,NULL
75816,NULL,NULL
75817,NULL,2
75818,NULL,2
75819,NULL,NULL
75820,NULL,2
75821,NULL,NULL
75822,NULL,NULL
75823,NULL,2
75824,NULL,2
75825,NULL,2
75826,NULL,NULL
75827,NULL,NULL
75828,NULL,2
75829,NULL,NULL
75830,NULL,NULL
75831,NULL,NULL
75832,NULL,2
75833,NULL,2
75834,NULL,2
75835,NULL,NULL
75836,NULL,NULL
75837,NULL,NULL
75838,NULL,2
75839,NULL,NULL
75840,NULL,2
75841,NULL,NULL
75842,NULL,NULL
75843,NULL,NULL
75844,NULL,NULL
75845,NULL,NULL
75846,NULL,NULL
75848,NULL,NULL
75849,NULL,NULL
75850,NULL,2
75851,NULL,NULL
75852,NULL,NULL
75853,NULL,NULL
75854,12,1
75855,NULL,2
75856,NULL,2
75857,NULL,2
75858,NULL,NULL
75859,NULL,2
75860,NULL,2
75861,NULL,2
75862,NULL,2
75863,NULL,2
75864,NULL,2
75865,NULL,2
75866,NULL,NULL
75867,NULL,NULL
75868,NULL,NULL
75869,NULL,NULL
75870,NULL,NULL
75871,NULL,2
75872,NULL,NULL
75873,NULL,2
75874,NULL,2
75875,NULL,NULL
75876,NULL,NULL
75877,NULL,2
75878,NULL,2
75879,NULL,2
75880,NULL,2
75881,NULL,2
75882,NULL,2
75883,NULL,2
75884,NULL,2
75885,NULL,2
75886,NULL,2
75887,NULL,2
75888,NULL,NULL
75889,NULL,NULL
75890,NULL,2
75891,NULL,2
75892,NULL,2
75893,NULL,2
75894,NULL,2
75895,NULL,2
75896,NULL,2
75897,NULL,2
75898,NULL,2
75899,NULL,2
75900,NULL,NULL
75901,NULL,2
75902,NULL,2
75903,NULL,2
75904,NULL,2
75905,NULL,2
75906,NULL,2
75907,NULL,2
75908,NULL,2
75909,NULL,2
75910,NULL,2
75911,NULL,2
75912,NULL,2
75913,NULL,2
75914,NULL,2
75915,NULL,NULL
75916,NULL,NULL
75917,NULL,2
75918,NULL,2
75919,NULL,2
75920,NULL,2
75921,NULL,2
75922,NULL,2
75923,NULL,2
75924,NULL,2
75925,NULL,2
75926,NULL,2
75927,NULL,2
75928,NULL,2
75929,NULL,2
75930,NULL,2
75931,NULL,2
75932,NULL,2
75933,NULL,2
75934,NULL,2
75935,NULL,2
75936,NULL,2
75937,NULL,2
75938,NULL,2
75939,NULL,2
75940,NULL,2
75941,NULL,2
75942,NULL,2
75943,NULL,2
75944,NULL,2
75945,NULL,2
75946,NULL,2
75947,NULL,NULL
75948,NULL,2
75949,NULL,NULL
75950,NULL,2
75951,NULL,NULL
75952,NULL,2
75953,NULL,2
75954,NULL,2
75955,NULL,2
75956,NULL,2
75957,NULL,NULL
75958,NULL,2
75959,NULL,2
75960,NULL,NULL
75961,NULL,2
75962,NULL,2
75963,NULL,2
75964,NULL,2
75965,NULL,2
75966,NULL,2
75967,NULL,NULL
75968,NULL,2
75969,NULL,NULL
75970,NULL,NULL
75971,NULL,2
75972,NULL,NULL
75973,NULL,2
75974,NULL,2
75975,NULL,2
75976,NULL,2
75977,NULL,NULL
75978,NULL,NULL
75979,NULL,2
75980,NULL,NULL
75981,NULL,NULL
75982,NULL,NULL
75983,NULL,2
75986,NULL,2
75987,NULL,2
75988,NULL,2
75989,NULL,2
75990,NULL,2
75991,NULL,2
75992,NULL,NULL
75993,NULL,2
75994,NULL,2
75995,NULL,2
75996,NULL,NULL
75997,NULL,NULL
75998,NULL,2
75999,NULL,2
76000,NULL,2
76001,NULL,2
76002,NULL,2
76003,NULL,2
76004,NULL,2
76005,NULL,2
76006,NULL,2
76007,NULL,2
76008,NULL,2
76010,NULL,2
76011,NULL,2
76012,NULL,2
76013,NULL,2
76014,NULL,NULL
76015,NULL,NULL
76016,NULL,NULL
76017,NULL,2
76018,NULL,NULL
76019,NULL,2
76020,NULL,2
76021,NULL,NULL
76022,NULL,2
76023,NULL,NULL
76024,NULL,2
76025,NULL,2
76026,NULL,2
76027,NULL,2
76028,NULL,2
76029,NULL,2
76030,NULL,2
76031,NULL,2
76032,NULL,2
76033,NULL,2
76034,NULL,2
76035,NULL,NULL
76036,NULL,2
76037,NULL,NULL
76038,NULL,NULL
76039,NULL,2
76040,NULL,2
76041,NULL,2
76042,NULL,2
76043,NULL,2
76044,NULL,NULL
76045,NULL,NULL
76047,NULL,2
76050,NULL,2
76051,NULL,2
76052,NULL,2
76053,NULL,2
76054,NULL,2
76055,NULL,2
76056,NULL,NULL
76057,NULL,2
76058,NULL,NULL
76059,NULL,2
76060,NULL,2
76061,NULL,2
76063,NULL,2
76064,NULL,NULL
76065,NULL,NULL
76066,NULL,2
76067,NULL,2
76068,NULL,2
76069,NULL,2
76070,NULL,2
76071,NULL,2
76072,NULL,NULL
76073,NULL,2
76074,NULL,NULL
76075,NULL,NULL
76076,NULL,2
76077,NULL,NULL
76078,NULL,2
76079,NULL,NULL
76080,NULL,2
76081,NULL,2
76082,NULL,NULL
76083,NULL,NULL
76085,NULL,NULL
76086,NULL,NULL
76087,NULL,NULL
76088,NULL,NULL
76089,NULL,NULL
76090,NULL,NULL
76091,NULL,NULL
76095,NULL,NULL
76098,NULL,NULL
76099,NULL,NULL
76100,NULL,NULL
76101,NULL,NULL
76102,NULL,NULL
76103,NULL,NULL
76104,NULL,NULL
76105,NULL,NULL
76106,NULL,NULL
76107,NULL,NULL
76108,NULL,NULL
76109,NULL,NULL
76110,NULL,NULL
76111,NULL,NULL
76112,NULL,NULL
76113,NULL,NULL
76114,NULL,NULL
76115,NULL,NULL
76116,NULL,NULL
76117,NULL,NULL
76118,NULL,NULL
76119,NULL,NULL
76120,NULL,NULL
76121,NULL,NULL
76122,NULL,NULL
76123,NULL,NULL
76124,NULL,NULL
76125,NULL,NULL
76126,NULL,NULL
76127,NULL,NULL
76128,NULL,NULL
76129,NULL,NULL
76130,NULL,NULL
76131,NULL,NULL
76132,NULL,NULL
76133,NULL,NULL
76134,NULL,NULL
76135,NULL,NULL
76136,NULL,NULL
76137,NULL,NULL
76138,NULL,NULL
76139,NULL,NULL
76140,NULL,NULL
76141,NULL,NULL
76142,NULL,NULL
76143,NULL,NULL
76144,NULL,NULL
76145,NULL,NULL
76146,NULL,NULL
76147,NULL,NULL
76148,NULL,NULL
76149,NULL,NULL
76150,NULL,NULL
76151,NULL,NULL
76152,NULL,NULL
76153,NULL,NULL
76154,NULL,NULL
76155,NULL,NULL
76156,NULL,NULL
76157,NULL,NULL
76158,NULL,NULL
76159,NULL,NULL
76160,NULL,NULL
76161,NULL,NULL
76162,NULL,NULL
76163,NULL,NULL
76164,NULL,NULL
76165,NULL,NULL
76166,NULL,NULL
76167,NULL,NULL
76168,NULL,NULL
76169,NULL,NULL
76170,NULL,NULL
76171,NULL,NULL
76172,NULL,NULL
76173,NULL,NULL
76174,NULL,NULL
76175,NULL,NULL
76176,NULL,NULL
76177,NULL,NULL
76178,NULL,NULL
76179,NULL,NULL
76180,NULL,NULL
76181,NULL,NULL
76182,NULL,NULL
76183,NULL,NULL
76184,NULL,NULL
76185,NULL,NULL
76186,NULL,NULL
76187,NULL,NULL
76188,NULL,NULL
76189,NULL,NULL
76190,NULL,NULL
76191,NULL,NULL
76192,NULL,NULL
76193,NULL,NULL
76194,NULL,NULL
76195,NULL,NULL
76196,NULL,NULL
76197,NULL,NULL
76198,NULL,NULL
76199,NULL,NULL
76200,NULL,NULL
76201,NULL,NULL
76202,NULL,NULL
76203,NULL,NULL
76204,NULL,NULL
76205,NULL,NULL
76206,NULL,NULL
76207,NULL,NULL
76208,NULL,NULL
76209,NULL,NULL
76210,NULL,NULL
76211,NULL,NULL
76212,NULL,NULL
76213,NULL,NULL
76214,NULL,NULL
76215,NULL,NULL
76216,NULL,NULL
76217,NULL,NULL
76218,NULL,NULL
76219,NULL,NULL
76220,NULL,NULL
76221,NULL,NULL
76222,NULL,NULL
76223,NULL,NULL
76224,NULL,NULL
76225,NULL,NULL
76226,NULL,NULL
76227,NULL,NULL
76228,NULL,NULL
76229,NULL,NULL
76230,NULL,NULL
76231,NULL,NULL
76232,NULL,NULL
76233,NULL,NULL
76234,NULL,NULL
76235,NULL,NULL
76236,NULL,NULL
76237,NULL,NULL
76238,NULL,NULL
76239,NULL,NULL
76240,NULL,NULL
76241,NULL,NULL
76242,NULL,NULL
76243,NULL,NULL
76244,NULL,NULL
76245,NULL,NULL
76246,NULL,NULL
76247,NULL,NULL
76248,NULL,NULL
76249,NULL,NULL
76250,NULL,NULL
76251,NULL,NULL
76252,NULL,NULL
76253,NULL,NULL
76254,NULL,NULL
76255,NULL,NULL
76256,NULL,NULL
76257,NULL,NULL
76258,NULL,NULL
76259,NULL,NULL
76260,NULL,NULL
76261,NULL,NULL
76262,NULL,NULL
76263,NULL,NULL
76264,NULL,NULL
76265,NULL,NULL
76266,NULL,NULL
76267,NULL,NULL
76268,NULL,NULL
76269,NULL,NULL
76270,NULL,NULL
76271,NULL,NULL
76272,NULL,NULL
76273,NULL,NULL
76274,NULL,NULL
76275,NULL,NULL
76276,NULL,NULL
76277,NULL,NULL
76278,NULL,NULL
76279,NULL,NULL
76280,NULL,NULL
76281,NULL,NULL
76282,NULL,NULL
76283,NULL,NULL
76284,NULL,NULL
76285,NULL,NULL
76286,NULL,NULL
76287,NULL,NULL
76288,NULL,NULL
76289,NULL,NULL
76290,NULL,NULL
76291,NULL,NULL
76292,NULL,NULL
76293,NULL,NULL
76294,NULL,NULL
76295,NULL,NULL
76296,NULL,NULL
76297,NULL,NULL
76298,NULL,NULL
76299,NULL,NULL
76300,NULL,NULL
76301,NULL,NULL
76302,NULL,NULL
76303,NULL,NULL
76304,NULL,NULL
76305,NULL,NULL
76306,NULL,NULL
76307,NULL,NULL
76308,NULL,NULL
76309,NULL,NULL
76310,NULL,NULL
76311,NULL,NULL
76312,NULL,NULL
76313,NULL,NULL
76314,NULL,NULL
76315,NULL,NULL
76316,NULL,NULL
76317,NULL,NULL
76318,NULL,NULL
76319,NULL,NULL
76320,NULL,NULL
76321,NULL,NULL
76322,NULL,NULL
76323,NULL,NULL
76324,NULL,NULL
76325,NULL,NULL
76326,NULL,NULL
76327,NULL,NULL
76328,NULL,NULL
76329,NULL,NULL
76330,NULL,NULL
76331,NULL,NULL
76332,NULL,NULL
76333,NULL,NULL
76334,NULL,NULL
76335,NULL,NULL
76336,NULL,NULL
76337,NULL,NULL
76338,NULL,NULL
76339,NULL,NULL
76340,NULL,NULL
76341,NULL,NULL
76342,NULL,NULL
76343,NULL,NULL
76344,NULL,NULL
76345,NULL,NULL
76346,NULL,NULL
76347,NULL,NULL
76348,NULL,NULL
76349,NULL,NULL
76350,NULL,NULL
76351,NULL,NULL
76352,NULL,NULL
76353,NULL,NULL
76354,NULL,NULL
76355,NULL,NULL
76356,NULL,NULL
76357,NULL,NULL
76358,NULL,NULL
76359,NULL,NULL
76360,NULL,NULL
76361,NULL,NULL
76362,NULL,NULL
76363,NULL,NULL
76364,NULL,NULL
76365,NULL,NULL
76366,NULL,NULL
76367,NULL,NULL
76368,NULL,NULL
76369,NULL,NULL
76370,NULL,NULL
76371,NULL,NULL
76372,NULL,NULL
76373,NULL,NULL
76374,NULL,NULL
76375,NULL,NULL
76376,NULL,NULL
76377,NULL,NULL
76378,NULL,NULL
76379,NULL,NULL
76380,NULL,NULL
76381,NULL,NULL
76382,NULL,NULL
76383,NULL,NULL
76384,NULL,NULL
76385,NULL,NULL
76386,NULL,NULL
76387,NULL,NULL
76388,NULL,NULL
76389,NULL,NULL
76390,NULL,NULL
76391,NULL,NULL
76392,NULL,NULL
76393,NULL,NULL
76394,NULL,NULL
76395,NULL,NULL
76396,NULL,NULL
76397,NULL,NULL
76398,NULL,NULL
76399,NULL,NULL
76400,NULL,NULL
76401,NULL,NULL
76402,NULL,NULL
76403,NULL,NULL
76404,NULL,NULL
76405,NULL,NULL
76406,NULL,NULL
76407,NULL,NULL
76408,NULL,NULL
76409,NULL,NULL
76410,NULL,NULL
76411,NULL,NULL
76412,NULL,NULL
76413,NULL,NULL
76414,NULL,NULL
76415,NULL,NULL
76416,NULL,NULL
76417,NULL,NULL
76418,NULL,NULL
76419,NULL,NULL
76420,NULL,NULL
76421,NULL,NULL
76422,NULL,NULL
76423,NULL,NULL
76424,NULL,NULL
76425,NULL,NULL
76426,NULL,NULL
76427,NULL,NULL
76428,NULL,NULL
76429,NULL,NULL
76430,NULL,NULL
76431,NULL,NULL
76432,NULL,NULL
76433,NULL,NULL
76434,NULL,NULL
76435,NULL,NULL
76436,NULL,NULL
76437,NULL,NULL
76438,NULL,NULL
76439,NULL,NULL
76440,NULL,NULL
76441,NULL,NULL
76442,NULL,NULL
76443,NULL,NULL
76444,NULL,NULL
76445,NULL,NULL
76446,NULL,NULL
76448,NULL,NULL
76449,NULL,NULL
76450,NULL,NULL
76451,NULL,NULL
76452,NULL,NULL
76453,NULL,NULL
76454,NULL,NULL
76455,NULL,NULL
76456,NULL,NULL
76457,NULL,NULL
76458,NULL,NULL
76459,NULL,NULL
76460,NULL,NULL
76461,NULL,NULL
76463,NULL,NULL
76464,NULL,NULL
76465,NULL,NULL
76467,NULL,NULL
76468,NULL,NULL
76475,NULL,NULL
76476,NULL,NULL
76477,NULL,NULL
76478,NULL,NULL
76479,NULL,NULL
76480,NULL,NULL
76481,NULL,NULL
76482,NULL,NULL
76483,NULL,NULL
76484,NULL,NULL
76485,NULL,NULL
76486,NULL,NULL
76487,NULL,NULL
76488,NULL,NULL
76489,NULL,NULL
76490,NULL,NULL
76491,NULL,NULL
76492,NULL,NULL
76493,NULL,NULL
76494,NULL,NULL
76495,NULL,NULL
76496,NULL,NULL
76497,NULL,NULL
76498,NULL,NULL
76499,NULL,NULL
76500,NULL,NULL
76501,NULL,NULL
76502,NULL,NULL
76503,NULL,NULL
76504,NULL,NULL
76505,NULL,NULL
76506,NULL,NULL
76507,NULL,NULL
76508,NULL,NULL
76509,NULL,NULL
76510,NULL,NULL
76511,NULL,NULL
76512,NULL,NULL
76513,NULL,NULL
76514,NULL,NULL
76515,NULL,NULL
76516,NULL,NULL
76517,NULL,2
76518,NULL,NULL
76519,NULL,NULL
76520,NULL,NULL
76521,NULL,NULL
76522,NULL,NULL
76523,NULL,NULL
76524,NULL,NULL
76525,NULL,NULL
76527,NULL,NULL
76531,NULL,NULL
76534,NULL,NULL
76535,NULL,NULL
76536,NULL,NULL
76537,NULL,NULL
76538,NULL,NULL
76539,NULL,NULL
76540,NULL,NULL
76541,NULL,NULL
76542,NULL,NULL
76543,NULL,NULL
76544,NULL,NULL
76545,NULL,NULL
76546,NULL,NULL
76547,NULL,NULL
76548,NULL,NULL
76551,NULL,2
76552,NULL,2
76553,NULL,2
76554,0,2
76555,NULL,2
76556,NULL,NULL
76557,NULL,NULL
76558,NULL,NULL
76559,NULL,NULL
76560,NULL,NULL
76561,NULL,NULL
76563,NULL,NULL
76564,NULL,NULL
76565,NULL,NULL
76566,NULL,NULL
76567,NULL,NULL
76568,NULL,NULL
76569,NULL,NULL
76570,NULL,NULL
76571,NULL,NULL
76572,NULL,NULL
76573,NULL,NULL
76574,NULL,NULL
76576,NULL,NULL
76577,NULL,NULL
76578,NULL,NULL
76583,NULL,NULL
76584,NULL,NULL
76586,NULL,NULL
76589,NULL,NULL
76595,NULL,NULL
76598,NULL,NULL
76599,NULL,NULL
76600,NULL,NULL
76601,NULL,NULL
76602,NULL,NULL
76603,NULL,NULL
76604,NULL,NULL
76605,NULL,NULL
76606,NULL,NULL
76607,NULL,NULL
76608,NULL,NULL
76609,NULL,NULL
76611,NULL,NULL
76613,NULL,NULL
76614,NULL,NULL
76615,NULL,NULL
76616,NULL,NULL
76617,NULL,NULL
76618,NULL,NULL
76619,NULL,NULL
76620,NULL,NULL
76621,NULL,NULL
76622,NULL,NULL
76624,NULL,NULL
76625,NULL,NULL
76626,NULL,NULL
76627,NULL,NULL
76628,NULL,NULL
76629,NULL,NULL
76632,NULL,NULL
76633,NULL,NULL
76634,NULL,NULL
76635,NULL,NULL
76636,NULL,NULL
76637,NULL,NULL
76638,NULL,NULL
76639,NULL,NULL
76640,NULL,NULL
76641,NULL,NULL
76642,NULL,NULL
76643,NULL,NULL
76644,NULL,NULL
76645,NULL,NULL
76646,NULL,NULL
76647,NULL,NULL
76648,NULL,NULL
76649,NULL,NULL
76650,NULL,NULL
76651,NULL,NULL
76652,NULL,NULL
76655,NULL,NULL
76659,NULL,NULL
76660,NULL,NULL
76661,NULL,NULL
76662,NULL,NULL
76663,NULL,NULL
76664,NULL,NULL
76665,NULL,NULL
76666,NULL,NULL
76667,NULL,NULL
76668,NULL,NULL
76669,NULL,NULL
76670,NULL,NULL
76671,NULL,NULL
76672,NULL,NULL
76673,NULL,NULL
76674,NULL,NULL
76675,NULL,NULL
76676,NULL,NULL
76677,NULL,NULL
76678,NULL,NULL
76679,NULL,NULL
76680,NULL,NULL
76681,NULL,NULL
76682,NULL,NULL
76683,NULL,NULL
76684,NULL,NULL
76685,NULL,NULL
76690,NULL,NULL
76691,NULL,NULL
76692,NULL,2
76693,NULL,NULL
76697,NULL,NULL
76698,NULL,2
76699,NULL,2
76700,NULL,NULL
76701,NULL,NULL
76702,NULL,NULL
76704,NULL,2
76705,NULL,NULL
76706,NULL,2
76707,NULL,2
76708,NULL,NULL
76709,NULL,NULL
76710,NULL,2
76712,NULL,NULL
76713,NULL,2
76714,NULL,NULL
76715,NULL,NULL
76716,NULL,2
76717,NULL,2
76718,NULL,NULL
76719,NULL,2
76720,NULL,2
76721,NULL,2
76722,NULL,2
76723,NULL,2
76724,NULL,NULL
76725,NULL,2
76726,NULL,NULL
76727,NULL,2
76728,NULL,2
76729,NULL,2
76730,NULL,2
76731,NULL,2
76732,NULL,2
76733,NULL,2
76734,NULL,NULL
76735,NULL,NULL
76736,NULL,NULL
76737,NULL,NULL
76739,NULL,NULL
76740,NULL,NULL
76741,NULL,2
76742,NULL,NULL
76743,NULL,2
76744,NULL,2
76745,NULL,2
76746,NULL,2
76747,NULL,2
76748,NULL,2
76749,NULL,2
76750,NULL,NULL
76751,NULL,2
76752,NULL,2
76753,NULL,2
76754,NULL,2
76755,NULL,NULL
76756,NULL,2
76757,NULL,2
76758,NULL,2
76759,NULL,2
76760,NULL,NULL
76761,NULL,NULL
76763,NULL,NULL
76771,NULL,NULL
76772,NULL,NULL
76773,NULL,NULL
76774,NULL,NULL
76775,NULL,NULL
76793,NULL,NULL
76794,NULL,NULL
76795,NULL,2
76796,NULL,NULL
76797,NULL,2
76798,NULL,NULL
76799,NULL,2
76803,NULL,2
76804,NULL,2
76805,NULL,2
76807,NULL,NULL
76808,NULL,2
76809,NULL,2
76810,NULL,2
76811,NULL,2
76812,NULL,2
76814,NULL,2
76815,NULL,2
76816,NULL,2
76818,NULL,2
76819,NULL,2
76820,NULL,2
76821,NULL,2
76822,NULL,2
76823,NULL,2
76825,NULL,2
76827,NULL,2
76828,NULL,2
76830,NULL,2
76831,NULL,2
76832,NULL,2
76833,NULL,2
76837,NULL,NULL
76838,NULL,2
76840,NULL,NULL
76841,NULL,NULL
76842,NULL,NULL
76843,NULL,2
76844,NULL,NULL
76845,NULL,NULL
76847,NULL,NULL
76850,NULL,2
76851,NULL,2
76852,NULL,2
76853,NULL,2
76856,NULL,2
76857,NULL,2
76858,NULL,2
76860,NULL,2
76863,NULL,2
76864,NULL,2
76867,NULL,2
76869,NULL,2
76870,NULL,2
76871,NULL,2
76872,NULL,2
76873,NULL,2
76875,NULL,2
76876,NULL,2
76877,NULL,2
76879,NULL,2
76882,NULL,2
76884,NULL,2
76885,NULL,2
76887,NULL,2
76888,NULL,2
76889,NULL,2
76892,NULL,2
76893,NULL,2
76895,NULL,2
76896,NULL,2
76897,NULL,2
76898,NULL,2
76900,NULL,2
76901,NULL,2
76902,NULL,2
76903,NULL,2
76904,NULL,2
76905,NULL,2
76906,NULL,2
76907,NULL,2
76908,NULL,2
76909,NULL,2
76910,NULL,2
76911,NULL,2
76912,NULL,2
76913,NULL,2
76914,NULL,2
76915,NULL,2
76916,NULL,2
76917,NULL,2
76918,NULL,2
76919,NULL,2
76920,NULL,2
76921,NULL,2
76922,NULL,2
76923,NULL,2
76924,NULL,2
76925,NULL,2
76927,NULL,2
76929,NULL,2
76930,NULL,2
76931,NULL,2
76932,NULL,2
76933,NULL,2
76934,NULL,2
76935,NULL,2
76936,NULL,2
76937,NULL,2
76938,NULL,2
76939,NULL,2
76940,NULL,2
76941,NULL,2
76942,NULL,2
76943,NULL,2
76944,NULL,2
76945,NULL,2
76946,NULL,2
76947,NULL,2
76948,NULL,2
76949,NULL,2
76950,NULL,2
76952,NULL,2
76953,NULL,2
76954,NULL,2
76955,NULL,2
76956,NULL,2
76957,NULL,2
76958,NULL,2
76959,NULL,2
76960,NULL,2
76961,NULL,2
76962,NULL,2
76963,NULL,2
76964,NULL,2
76965,NULL,2
76966,NULL,2
76967,NULL,2
76968,NULL,2
76969,NULL,2
76970,NULL,2
76971,NULL,2
76972,NULL,2
76973,NULL,2
76974,NULL,2
76975,NULL,2
76976,NULL,2
76977,NULL,2
76978,NULL,2
76979,NULL,2
76980,NULL,2
76982,NULL,2
76983,NULL,2
76985,NULL,2
76986,NULL,2
76987,NULL,2
76988,NULL,2
76989,NULL,2
76990,NULL,2
76991,NULL,2
76992,NULL,2
76993,NULL,2
76994,NULL,2
76995,NULL,2
76996,NULL,2
76997,NULL,2
76999,NULL,2
77000,NULL,2
77002,NULL,2
77003,NULL,2
77004,NULL,2
77005,NULL,2
77007,NULL,2
77008,NULL,2
77009,NULL,1
77012,NULL,NULL
77013,NULL,NULL
77014,NULL,NULL
77015,NULL,NULL
77016,NULL,NULL
77018,NULL,NULL
77019,NULL,NULL
77020,NULL,NULL
77021,NULL,NULL
77022,NULL,NULL
77024,NULL,NULL
77025,NULL,NULL
77026,NULL,NULL
77049,NULL,NULL
77050,NULL,NULL
77051,NULL,2
77052,NULL,NULL
77053,NULL,NULL
77054,NULL,NULL
77055,NULL,2
77056,NULL,2
77057,NULL,2
77058,NULL,2
77059,NULL,NULL
77061,NULL,NULL
77062,NULL,NULL
77063,NULL,NULL
77064,NULL,NULL
77065,NULL,NULL
77066,NULL,2
77067,0,NULL
77069,NULL,NULL
77070,NULL,NULL
77071,NULL,NULL
77072,NULL,NULL
77073,NULL,NULL
77074,NULL,NULL
77075,NULL,NULL
77080,NULL,NULL
77081,NULL,NULL
77082,NULL,NULL
77083,NULL,NULL
77084,NULL,NULL
77085,NULL,NULL
77086,NULL,NULL
77087,NULL,NULL
77088,NULL,NULL
77089,NULL,NULL
77090,NULL,NULL
77091,NULL,NULL
77092,NULL,NULL
77093,NULL,NULL
77094,NULL,NULL
77095,NULL,NULL
77096,NULL,NULL
77101,NULL,NULL
77102,NULL,NULL
77103,NULL,2
77104,NULL,2
77106,NULL,2
77107,NULL,2
77121,NULL,NULL
77122,NULL,NULL
77123,NULL,NULL
77124,NULL,NULL
77125,NULL,NULL
77126,NULL,NULL
77127,NULL,NULL
77128,NULL,NULL
77129,NULL,NULL
77130,NULL,NULL
77131,NULL,NULL
77132,NULL,NULL
77133,NULL,NULL
77134,NULL,NULL
77136,NULL,NULL
77137,NULL,NULL
77138,NULL,NULL
77139,NULL,NULL
77140,NULL,NULL
77145,NULL,NULL
77146,NULL,NULL
77149,NULL,NULL
77150,NULL,NULL
77151,NULL,NULL
77152,NULL,NULL
77153,NULL,NULL
77154,NULL,NULL
77156,NULL,NULL
77157,NULL,NULL
77159,NULL,NULL
77160,NULL,NULL
77161,NULL,NULL
77162,NULL,NULL
77163,NULL,NULL
77164,NULL,NULL
77165,NULL,NULL
77166,NULL,NULL
77167,NULL,NULL
77168,NULL,NULL
77169,NULL,NULL
77170,NULL,NULL
77171,NULL,NULL
77172,NULL,NULL
77174,NULL,NULL
77175,NULL,NULL
77176,NULL,NULL
77177,NULL,NULL
77183,NULL,NULL
