Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0401;GCU4890;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDB7A80;0;10;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDB8B99;0;28;42;Frota Fixa;;Ambev;Não
0401;GDC4C92;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDC5F23;0;28;42;Frota Fixa;;Ambev;Não
0401;GDC6B48;0;28;42;Frota Fixa;;Ambev;Não
0401;GDD0D47;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;GDD2E72;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GDE5C51;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GDE5I52;124;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GDF1E77;0;28;42;Frota Fixa;;Ambev;Não
0401;GDF4D35;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDF4I65;0;28;42;Frota Fixa;;Ambev;Não
0401;GDF5612;0;28;42;Frota Fixa;;Ambev;Não
0401;GDF5B12;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDG0C54;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDG1E91;6464;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GDJ8D61;59386;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GDK5D46;0;28;42;Frota Fixa;;Ambev;Não
0401;GDK6D59;0;28;42;Frota Fixa;;Ambev;Não
0401;GDK8906;0;28;42;Frota Fixa;;Ambev;Não
0401;GDL8J96;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDO8D42;0;28;42;Frota Fixa;;Ambev;Não
0401;GDP0568;0;28;42;Frota Fixa;;Ambev;Não
0401;GDP3J38;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;GDP6J38;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDP8B99;0;28;42;Frota Fixa;;Ambev;Não
0401;GDR6I47;0;28;42;Frota Fixa;;Ambev;Não
0401;GDT9C68;0;28;42;Frota Fixa;;Ambev;Não
0401;GDX0E27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GDX0E28;0;28;42;Frota Fixa;;Ambev;Não
0401;GDX5C46;55555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GDX6B48;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;GDX8198;0;28;42;Frota Fixa;;Ambev;Não
0401;GDZ6F43;0;28;42;Frota Fixa;;Ambev;Não
0401;GDZ9A22;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GED8333;0;12;42;Frota Fixa;;Ambev;Não
0401;GEF5I37;0;28;42;Frota Fixa;;Ambev;Não
0401;GEK0H97;0;28;42;Frota Fixa;;Ambev;Não
0401;GEK3416;0;28;42;Frota Fixa;;Ambev;Não
0401;GEK6D88;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GEM2J72;0;10;42;Frota Fixa;;Ambev;Não
0401;GEM3J32;0;10;42;Frota Fixa;;Ambev;Não
0401;GEM9017;0;28;42;Frota Fixa;;Ambev;Não
0401;GEM9071;0;28;42;Frota Fixa;;Ambev;Não
0401;GEM9107;0;28;42;Frota Fixa;;Ambev;Não
0401;GEN0001;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0002;97438;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0003;0;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0004;0;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0005;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0007;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0008;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0009;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0010;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0011;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN0012;0;8;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEN9998;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GES3033;0;28;42;Frota Fixa;;Ambev;Não
0401;GES3A33;9999999;28;42;Frota Fixa;;Ambev;Não
0401;GES4G48;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GEU4607;0;28;42;Frota Fixa;;Ambev;Não
0401;GEU6F37;0;28;42;Frota Fixa;;Ambev;Não
0401;GEV1I85;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GEW1C75;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GEW1C85;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GEZ4G74;0;28;42;Frota Fixa;;Ambev;Não
0401;GFD4D35;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFD8333;0;28;28;Frota Fixa;;Ambev;Não
0401;GFD8D33;0;28;42;Frota Fixa;;Ambev;Não
0401;GFE7J28;0;28;42;Frota Fixa;;Ambev;Não
0401;GFF8G22;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFF8G32;0;28;42;Frota Fixa;;Ambev;Não
0401;GFJ9H28;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GFJ9H82;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFN7991;0;28;42;Frota Fixa;;Ambev;Não
0401;GFP1C66;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFT9H82;0;28;42;Frota Fixa;;Ambev;Não
0401;GFU2E72;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;GFU4949;0;28;42;Frota Fixa;;Ambev;Não
0401;GFU6I11;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFV3C66;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GFV8H84;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GFW1086;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GFW1087;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GFY6I25;0;28;42;Frota Fixa;;Ambev;Não
0401;GGA8011;0;28;42;Frota Fixa;;Ambev;Não
0401;GGC7G43;0;28;42;Frota Fixa;;Ambev;Não
0401;GGD8D42;0;28;42;Frota Fixa;;Ambev;Não
0401;GGF7E13;555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GGG3E27;0;28;42;Frota Fixa;;Ambev;Não
0401;GGH3D83;8888;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GGH4I47;0;28;42;Frota Fixa;;Ambev;Não
0401;GGH7147;0;28;42;Frota Fixa;;Ambev;Não
0401;GGH7247;0;28;42;Frota Fixa;;Ambev;Não
0401;GGH7I47;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGK3D63;0;28;42;Frota Fixa;;Ambev;Não
0401;GGL2F06;0;28;42;Frota Fixa;;Ambev;Não
0401;GGN4D26;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGN4D86;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
carreta;GGO0D42;0;28;42;Frota Fixa;;Ambev;Não
0401;GGO4D42;0;28;42;Frota Fixa;;Ambev;Não
0401;GGO7G46;0;28;42;Frota Fixa;;Ambev;Não
0401;GGO8D24;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GGO8D42;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGO8D82;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GGP1E83;0;28;42;Frota Fixa;;Ambev;Não
0401;GGQ1E21;4561;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GGQ4419;0;28;42;Frota Fixa;;Ambev;Não
0401;GGT5168;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGT5186;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGT5187;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;GGT5I86;0;28;42;Frota Fixa;;Ambev;Não
0401;GGV0J63;0;28;42;Frota Fixa;;Ambev;Não
0401;GGV3H76;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GGX1685;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GGY6304;0;28;42;Frota Fixa;;Ambev;Não
0401;GGZ7826;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GGZ7F68;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GGZ7F86;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GHB0B64;555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GHB2B72;0;28;42;Frota Fixa;;Ambev;Não
0401;GHB8H58;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GHB9J03;0;28;42;Frota Fixa;;Ambev;Não
0401;GHC4117;0;28;42;Frota Fixa;;Transportadora Stivaletti;Não
0401;GHD2C85;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GHE6G26;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GHK5G73;0;28;42;Frota Fixa;;Ambev;Não
0401;GHL8216;0;28;42;Frota Fixa;;Ambev;Não
0401;GHP5189;0;28;42;Frota Fixa;;Ambev;Não
0401;GHP5198;35;28;14;Frota Fixa;;Ambev;Não
0401;GHT0D71;124;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GHT5H73;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GHV4543;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GHV7J37;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GHX9727;0;28;42;Frota Fixa;;Ambev;Não
0401;GHY4A37;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GHY4A73;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIA7F88;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GID7959;0;44;42;Frota Fixa;;Ambev;Não
0401;GID9140;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GIE3018;0;28;42;Frota Fixa;;Ambev;Não
0401;GIH1I66;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GII8J35;0;28;42;Frota Fixa;;Ambev;Não
0401;GIJ2967;0;28;42;Frota Fixa;;Ambev;Não
0401;GIK2I35;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIM9A01;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GIO3290;0;28;42;Frota Fixa;;Ambev;Não
0401;GIR7D06;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIT8H66;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GIU3G87;35;28;28;Frota Fixa;;Ambev;Não
0401;GIX3B43;0;28;42;Frota Fixa;;Ambev;Não
0401;GIX3F84;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;GIX6433;0;28;42;Frota Fixa;;Ambev;Não
0401;GIX6E58;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIX6E59;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIZ0D27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIZ7D27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GIZ8646;0;28;42;Frota Fixa;;Ambev;Não
0401;GJB0467;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJB0A67;0;28;42;Frota Fixa;;Ambev;Não
0401;GJB5349;0;28;42;Frota Fixa;;Ambev;Não
0401;GJB7E96;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJC7F33;0;28;42;Frota Fixa;;Ambev;Não
0401;GJD2H67;0;28;42;Frota Fixa;;Ambev;Não
0401;GJH0D72;0;28;42;Frota Fixa;;Ambev;Não
0401;GJH3F08;0;28;28;Frota Fixa;;Ambev;Não
0401;GJH3F80;0;28;42;Frota Fixa;;Ambev;Não
0401;GJJ1G62;0;10;42;Frota Fixa;;Ambev;Não
0401;GJK8169;0;28;42;Frota Fixa;;Ambev;Não
0401;GJL5984;0;28;42;Frota Fixa;;Alexandre Almeida Bastos EIRELI;Não
0401;GJM3C67;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GJM4929;0;28;42;Frota Fixa;;Ambev;Não
0401;GJM5C23;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GJM5C32;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GJN4D66;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJT1H34;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GJV4695;0;28;42;Frota Fixa;;Ambev;Não
0401;GJV4G59;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GJV4G95;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJV4G96;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJW3678;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJW7141;0;28;42;Frota Fixa;;Ambev;Não
0401;GJY3678;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GJY3G78;0;28;42;Frota Fixa;;Ambev;Não
0401;GJZ8646;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;GKA4065;0;28;42;Frota Fixa;;Ambev;Não
0401;GKC3581;0;28;42;Frota Fixa;;Ambev;Não
0401;GKC3A87;0;28;42;Frota Fixa;;Ambev;Não
carreta;GKE2E18;0;28;42;Frota Fixa;;Ambev;Não
0401;GKE2G71;5556;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;GKE7F47;0;28;42;Frota Fixa;;Ambev;Não
0401;GKG3581;0;28;42;Frota Fixa;;Ambev;Não
0401;GKG4E13;0;28;42;Frota Fixa;;Ambev;Não
0401;GKG9G42;0;28;42;Frota Fixa;;Ambev;Não
0401;GKL6717;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GLH9H56;0;28;42;Frota Fixa;;Ambev;Não
carreta;GLV6D99;35;28;28;Frota Fixa;;Ambev;Não
0401;GOH5198;0;28;42;Frota Fixa;;Ambev;Não
0401;GOP6J38;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GPD5I54;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GPD6J38;0;28;42;Frota Fixa;;Ambev;Não
0401;GPG6875;0;28;42;Frota Fixa;;Ambev;Não
0401;GRN5744;0;28;42;Frota Fixa;;Ambev;Não
0401;GRN5809;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GSH7847;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GSV6786;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GUA0036;0;28;42;Frota Fixa;;Ambev;Não
0401;GUA0037;0;32;42;Frota Fixa;;IMEDIATO TRANSPORTES;Não
0401;GUA0038;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GUA0044;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GUA0073;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GUA0088;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GUX0257;0;28;42;Frota Fixa;;Ambev;Não
0401;GVE2F69;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GVO0E11;55;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;GVP4282;0;28;42;Frota Fixa;;Ambev;Não
0401;GVP4292;0;28;42;Frota Fixa;;Ambev;Não
0401;GVQ5514;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;GVT4067;0;28;42;Frota Fixa;;Ambev;Não
0401;GWI8H35;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;GXG7B97;0;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;GXH8230;0;14;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;GXH8C30;0;10;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;GXS4078;0;16;42;Frota Fixa;;Ambev;Não
0401;GXV5H73;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;GYZ0D27;0;28;42;Frota Fixa;;Ambev;Não
0401;GZV3F18;0;28;42;Frota Fixa;;Ambev;Não
0401;HEC0001;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEC0003;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEC0005;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;HEC0006;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;HEC0007;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;HEC0008;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEC0009;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEC0010;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEC0011;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;HEG0001;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;HEG0002;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
DESPEJO;HFD4988;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;HFH3115;0;28;42;Frota Fixa;;Ambev;Não
0401;HHH2H22;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;HHH7H77;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;HHK9873;0;28;42;Frota Fixa;;Ambev;Não
JK SPOT;HIJ3002;12;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;HKH0462;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;HLZ6D17;0;28;42;Frota Fixa;;Ambev;Não
0401;HMV4F67;0;28;42;Frota Fixa;;Ambev;Não
0401;HTN2B99;12;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;HUB0001;0;2;42;Freteiro;;LOG20 Logística LTDA;Não
0401;HZD1352;0;12;42;Frota Fixa;;LOG20 Logística LTDA;Não
CSC INVOICE;ICO2022;0;8;42;Frota Fixa;;Iconelog Transportes LTDA;Não
CSC INVOICE;ICO2024;0;8;42;Frota Fixa;;Iconelog Transportes LTDA;Não
0401;IDM2925;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ILB4038;0;12;42;Frota Fixa;;Ambev;Não
0401;IMK8A27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;IMK8A57;0;28;42;Frota Fixa;;Ambev;Não
0401;IMW9E96;0;28;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
CSC INVOICE;INV2018;0;8;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CSC INVOICE;INV2023;0;8;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0401;IUU2A56;35;2;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;IWN4C76;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;IYE2608;0;44;42;Frota Fixa;;Ambev;Não
0401;IYV3A20;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;IZH3C74;0;28;42;Frota Fixa;;Ambev;Não
0401;IZH3E90;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;IZH9118;0;28;42;Frota Fixa;;Ambev;Não
0401;IZI5B08;0;28;42;Frota Fixa;;Ambev;Não
0401;JAC0001;0;28;42;Frota Fixa;;Ambev;Não
0401;JAC0035;0;32;42;Frota Fixa;;Transportes Imediato Ltda;Não
CARRETA EMPURRADA;JAE1A98;0;28;42;Frota Fixa;;Ambev;Não
0401;JAE2C26;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;JAE7C26;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;JAG0001;0;32;28;Frota Fixa;;IMEDIATO TRANSPORTES;Não
0401;JAG0032;35;32;42;Frota Fixa;;IMEDIATO TRANSPORTES;Não
0401;JAG0036;0;28;42;Frota Fixa;;Ambev;Não
0401;JAR7E49;0;28;42;Frota Fixa;;Ambev;Não
0401;JAX6169;0;28;42;Frota Fixa;;Ambev;Não
0401;JAX6I69;0;28;42;Frota Fixa;;Ambev;Não
0401;JBC1E26;36980;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBD1B40;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;JBD1C73;35;28;28;Frota Fixa;;Ambev;Não
0401;JBE6C58;0;16;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;JBE6C59;0;28;42;Frota Fixa;;Ambev;Não
0401;JBE6C60;0;28;42;Frota Fixa;;Ambev;Não
0401;JBF1H34;124365;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBF1H35;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBF1J21;2844;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBF1J24;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBF1J25;55;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBF1J27;865;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBF1J28;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBF1J34;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C45;3521;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C46;12536;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBG6C47;65588;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C48;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C49;12345;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C50;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C51;85855;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6C52;1234;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F41;1234;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F42;21278;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F43;96582;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F44;1234;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F45;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBG6F46;55;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBG6F47;2222;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBG6F48;2440;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBH1F54;0;28;42;Frota Fixa;;Ambev;Não
0401;JBJ3G89;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;JBO1C73;35;28;28;Frota Fixa;;Ambev;Não
0401;JBO4D02;55;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;JBP3F05;35;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBP3F08;0;12;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBP9F20;35;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBP9H34;0;12;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBQ0J63;0;12;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBQ1B39;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;JBR2B14;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B15;1256;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B16;644664;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B18;124356;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B20;96882;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B24;0;28;42;Frota Fixa;;Ambev;Não
0401;JBR2B32;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B36;12436;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B38;55;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2B41;123;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2C70;12355;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBR2C87;52895;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JBT2B36;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCA3H28;0;28;42;Frota Fixa;;Ambev;Não
0401;JCE8A56;0;28;42;Frota Fixa;;Ambev;Não
0401;JCO4J01;0;28;42;Frota Fixa;;J SILVEIRA TRANSPORTES LTDA;Não
0401;JCP5D75;0;28;42;Frota Fixa;;Ambev;Não
0401;JCQ0D26;0;28;42;Frota Fixa;;Ambev;Não
0401;JCY1B03;1234;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B04;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B05;8585;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B06;12368;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B07;1256;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B09;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B12;3;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;JCY1B13;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
